timestamp during request triggered : 1773561010585	 Sensor ID : RL Postimestamp during request triggered : 1773561010592	 Sensor ID : RL Postimestamp during response triggered : 1773561010610	 Sensor ID : RL sensor
timestamp during response triggered : 1773561010635	 Sensor ID : RL sensor
timestamp during request triggered : 1773565781481	 Sensor ID : RR Postimestamp during response triggered : 1773565781488	 Sensor ID : RL sensor
timestamp during request triggered : 1773565781502	 Sensor ID : FR Postimestamp during response triggered : 1773565781502	 Sensor ID : RR sensor
timestamp during request triggered : 1773565781512	 Sensor ID : FL Postimestamp during request triggered : 1773565781515	 Sensor ID : RL Postimestamp during response triggered : 1773565781523	 Sensor ID : FR sensor
timestamp during request triggered : 1773565781531	 Sensor ID : RR Postimestamp during response triggered : 1773565781535	 Sensor ID : FL sensor
timestamp during response triggered : 1773565781538	 Sensor ID : RL sensor
timestamp during request triggered : 1773565781551	 Sensor ID : FR Postimestamp during response triggered : 1773565781552	 Sensor ID : RR sensor
timestamp during request triggered : 1773565781562	 Sensor ID : FL Postimestamp during request triggered : 1773565781565	 Sensor ID : RL Postimestamp during response triggered : 1773565781574	 Sensor ID : FR sensor
timestamp during request triggered : 1773565781581	 Sensor ID : RR Postimestamp during response triggered : 1773565781584	 Sensor ID : FL sensor
timestamp during response triggered : 1773565781588	 Sensor ID : RL sensor
timestamp during request triggered : 1773565781602	 Sensor ID : FR Postimestamp during response triggered : 1773565781603	 Sensor ID : RR sensor
timestamp during request triggered : 1773565781612	 Sensor ID : FL Postimestamp during request triggered : 1773565781615	 Sensor ID : RL Postimestamp during response triggered : 1773565781623	 Sensor ID : FR sensor
timestamp during request triggered : 1773565781631	 Sensor ID : RR Postimestamp during response triggered : 1773565781635	 Sensor ID : FL sensor
timestamp during response triggered : 1773565781638	 Sensor ID : RL sensor
timestamp during request triggered : 1773565781652	 Sensor ID : FR Postimestamp during response triggered : 1773565781652	 Sensor ID : RR sensor
timestamp during request triggered : 1773565781657	 Sensor ID : FL Postimestamp during request triggered : 1773565781666	 Sensor ID : RL Postimestamp during response triggered : 1773565781674	 Sensor ID : FR sensor
timestamp during response triggered : 1773565781680	 Sensor ID : FL sensor
timestamp during request triggered : 1773565781681	 Sensor ID : RR Postimestamp during response triggered : 1773565781689	 Sensor ID : RL sensor
timestamp during request triggered : 1773565781702	 Sensor ID : FR Postimestamp during response triggered : 1773565781702	 Sensor ID : RR sensor
timestamp during request triggered : 1773565781712	 Sensor ID : FL Postimestamp during request triggered : 1773565781715	 Sensor ID : RL Postimestamp during response triggered : 1773565781724	 Sensor ID : FR sensor
timestamp during request triggered : 1773565781731	 Sensor ID : RR Postimestamp during response triggered : 1773565781735	 Sensor ID : FL sensor
timestamp during response triggered : 1773565781738	 Sensor ID : RL sensor
timestamp during request triggered : 1773565781752	 Sensor ID : FR Postimestamp during response triggered : 1773565781753	 Sensor ID : RR sensor
timestamp during request triggered : 1773565781762	 Sensor ID : FL Postimestamp during request triggered : 1773565781765	 Sensor ID : RL Postimestamp during response triggered : 1773565781775	 Sensor ID : FR sensor
timestamp during request triggered : 1773565781780	 Sensor ID : RR Postimestamp during response triggered : 1773565781785	 Sensor ID : FL sensor
timestamp during response triggered : 1773565781789	 Sensor ID : RL sensor
timestamp during request triggered : 1773565781802	 Sensor ID : FR Postimestamp during response triggered : 1773565781802	 Sensor ID : RR sensor
timestamp during request triggered : 1773565781812	 Sensor ID : FL Postimestamp during request triggered : 1773565781816	 Sensor ID : RL Postimestamp during response triggered : 1773565781824	 Sensor ID : FR sensor
timestamp during request triggered : 1773565781831	 Sensor ID : RR Postimestamp during response triggered : 1773565781835	 Sensor ID : FL sensor
timestamp during response triggered : 1773565781839	 Sensor ID : RL sensor
timestamp during request triggered : 1773565781852	 Sensor ID : FR Postimestamp during response triggered : 1773565781854	 Sensor ID : RR sensor
timestamp during request triggered : 1773565781862	 Sensor ID : FL Postimestamp during request triggered : 1773565781865	 Sensor ID : RL Postimestamp during response triggered : 1773565781874	 Sensor ID : FR sensor
timestamp during request triggered : 1773565781881	 Sensor ID : RR Postimestamp during response triggered : 1773565781885	 Sensor ID : FL sensor
timestamp during response triggered : 1773565781888	 Sensor ID : RL sensor
timestamp during request triggered : 1773565781902	 Sensor ID : FR Postimestamp during response triggered : 1773565781903	 Sensor ID : RR sensor
timestamp during request triggered : 1773565781913	 Sensor ID : FL Postimestamp during request triggered : 1773565781915	 Sensor ID : RL Postimestamp during response triggered : 1773565781924	 Sensor ID : FR sensor
timestamp during request triggered : 1773565781930	 Sensor ID : RR Postimestamp during response triggered : 1773565781934	 Sensor ID : FL sensor
timestamp during response triggered : 1773565781938	 Sensor ID : RL sensor
timestamp during request triggered : 1773565781952	 Sensor ID : FR Postimestamp during response triggered : 1773565781953	 Sensor ID : RR sensor
timestamp during request triggered : 1773565781962	 Sensor ID : FL Postimestamp during request triggered : 1773565781966	 Sensor ID : RL Postimestamp during response triggered : 1773565781975	 Sensor ID : FR sensor
timestamp during request triggered : 1773565781981	 Sensor ID : RR Postimestamp during response triggered : 1773565781985	 Sensor ID : FL sensor
timestamp during response triggered : 1773565781988	 Sensor ID : RL sensor
timestamp during request triggered : 1773565782002	 Sensor ID : FR Postimestamp during response triggered : 1773565782003	 Sensor ID : RR sensor
timestamp during request triggered : 1773565782012	 Sensor ID : FL Postimestamp during request triggered : 1773565782015	 Sensor ID : RL Postimestamp during response triggered : 1773565782024	 Sensor ID : FR sensor
timestamp during request triggered : 1773565782031	 Sensor ID : RR Postimestamp during response triggered : 1773565782034	 Sensor ID : FL sensor
timestamp during response triggered : 1773565782038	 Sensor ID : RL sensor
timestamp during request triggered : 1773565782052	 Sensor ID : FR Postimestamp during response triggered : 1773565782053	 Sensor ID : RR sensor
timestamp during request triggered : 1773565782063	 Sensor ID : FL Postimestamp during request triggered : 1773565782065	 Sensor ID : RL Postimestamp during response triggered : 1773565782074	 Sensor ID : FR sensor
timestamp during request triggered : 1773565782080	 Sensor ID : RR Postimestamp during response triggered : 1773565782085	 Sensor ID : FL sensor
timestamp during response triggered : 1773565782088	 Sensor ID : RL sensor
timestamp during request triggered : 1773565782102	 Sensor ID : FR Postimestamp during response triggered : 1773565782103	 Sensor ID : RR sensor
timestamp during request triggered : 1773565782112	 Sensor ID : FL Postimestamp during request triggered : 1773565782116	 Sensor ID : RL Postimestamp during response triggered : 1773565782124	 Sensor ID : FR sensor
timestamp during request triggered : 1773565782131	 Sensor ID : RR Postimestamp during response triggered : 1773565782135	 Sensor ID : FL sensor
timestamp during response triggered : 1773565782138	 Sensor ID : RL sensor
timestamp during request triggered : 1773565782152	 Sensor ID : FR Postimestamp during response triggered : 1773565782154	 Sensor ID : RR sensor
timestamp during request triggered : 1773565782162	 Sensor ID : FL Postimestamp during request triggered : 1773565782165	 Sensor ID : RL Postimestamp during response triggered : 1773565782173	 Sensor ID : FR sensor
timestamp during request triggered : 1773565782181	 Sensor ID : RR Postimestamp during response triggered : 1773565782185	 Sensor ID : FL sensor
timestamp during response triggered : 1773565782188	 Sensor ID : RL sensor
timestamp during request triggered : 1773565782202	 Sensor ID : FR Postimestamp during response triggered : 1773565782203	 Sensor ID : RR sensor
timestamp during request triggered : 1773565782212	 Sensor ID : FL Postimestamp during request triggered : 1773565782215	 Sensor ID : RL Postimestamp during response triggered : 1773565782224	 Sensor ID : FR sensor
timestamp during request triggered : 1773565782230	 Sensor ID : RR Postimestamp during response triggered : 1773565782234	 Sensor ID : FL sensor
timestamp during response triggered : 1773565782238	 Sensor ID : RL sensor
timestamp during request triggered : 1773565782252	 Sensor ID : FR Postimestamp during response triggered : 1773565782253	 Sensor ID : RR sensor
timestamp during request triggered : 1773565782257	 Sensor ID : FL Postimestamp during request triggered : 1773565782266	 Sensor ID : RL Postimestamp during response triggered : 1773565782273	 Sensor ID : FR sensor
timestamp during response triggered : 1773565782280	 Sensor ID : FL sensor
timestamp during request triggered : 1773565782281	 Sensor ID : RR Postimestamp during response triggered : 1773565782288	 Sensor ID : RL sensor
timestamp during request triggered : 1773565782301	 Sensor ID : FR Postimestamp during response triggered : 1773565782302	 Sensor ID : RR sensor
timestamp during request triggered : 1773565782312	 Sensor ID : FL Postimestamp during request triggered : 1773565782315	 Sensor ID : RL Postimestamp during response triggered : 1773565782323	 Sensor ID : FR sensor
timestamp during request triggered : 1773565782331	 Sensor ID : RR Postimestamp during response triggered : 1773565782335	 Sensor ID : FL sensor
timestamp during response triggered : 1773565782337	 Sensor ID : RL sensor
timestamp during request triggered : 1773565782351	 Sensor ID : FR Postimestamp during response triggered : 1773565782353	 Sensor ID : RR sensor
timestamp during request triggered : 1773565782355	 Sensor ID : FL Postimestamp during request triggered : 1773565782365	 Sensor ID : RL Postimestamp during response triggered : 1773565782374	 Sensor ID : FR sensor
timestamp during response triggered : 1773565782377	 Sensor ID : FL sensor
timestamp during request triggered : 1773565782380	 Sensor ID : RR Postimestamp during response triggered : 1773565782388	 Sensor ID : RL sensor
timestamp during request triggered : 1773565782402	 Sensor ID : FR Postimestamp during response triggered : 1773565782403	 Sensor ID : RR sensor
timestamp during request triggered : 1773565782412	 Sensor ID : FL Postimestamp during request triggered : 1773565782416	 Sensor ID : RL Postimestamp during response triggered : 1773565782424	 Sensor ID : FR sensor
timestamp during request triggered : 1773565782431	 Sensor ID : RR Postimestamp during response triggered : 1773565782434	 Sensor ID : FL sensor
timestamp during response triggered : 1773565782438	 Sensor ID : RL sensor
timestamp during request triggered : 1773565782451	 Sensor ID : FR Postimestamp during response triggered : 1773565782453	 Sensor ID : RR sensor
timestamp during request triggered : 1773565782462	 Sensor ID : FL Postimestamp during request triggered : 1773565782465	 Sensor ID : RL Postimestamp during response triggered : 1773565782474	 Sensor ID : FR sensor
